;Time, aX, aY, aZ, gX, gY, gZ, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T, ax, ay, az, gX, gY, gZ, P, T,T (F)
1687619531.0,-44.0,970.0,132.0,0.0,0.0,0.0,0.721,0.624,0.211,0.209,-28208.0,-37587.0,3544.0,87660.0,46260.0,-0.021484375,0.473632813,0.064453125,0.0,0.0,0.0,0.865136936,46.26,115.268
1687619534.0,-46.0,969.0,129.0,0.0,0.0,1.0,0.722,0.624,0.211,0.209,-26439.0,-38641.0,1744.0,87654.0,46295.0,-0.022460938,0.473144531,0.062988281,0.0,0.0,0.007629395,0.86507772,46.295,115.331
1687619540.0,-44.0,964.0,136.0,0.0,0.0,0.0,0.721,0.625,0.211,0.209,-26889.0,-39691.0,2644.0,87659.0,46353.0,-0.021484375,0.470703125,0.06640625,0.0,0.0,0.0,0.865127066,46.353,115.4354
1687619543.0,-48.0,972.0,130.0,1.0,0.0,0.0,0.722,0.624,0.212,0.208,-25689.0,-38341.0,1744.0,87660.0,46378.0,-0.0234375,0.474609375,0.063476563,0.007629395,0.0,0.0,0.865136936,46.378,115.4804
1687619548.0,-46.0,961.0,117.0,1.0,-1.0,0.0,0.721,0.624,0.212,0.208,-24964.0,-41040.0,2795.0,87663.0,46441.0,-0.022460938,0.469238281,0.057128906,0.007629395,-0.007629395,0.0,0.865166543,46.441,115.5938
1687619552.0,-54.0,978.0,128.0,0.0,0.0,0.0,0.722,0.623,0.212,0.208,-25436.0,-36539.0,2645.0,87663.0,46483.0,-0.026367188,0.477539063,0.0625,0.0,0.0,0.0,0.865166543,46.483,115.6694
1687619558.0,-47.0,985.0,125.0,0.0,0.0,-2.0,0.722,0.624,0.212,0.208,-27254.0,-37888.0,1744.0,87655.0,46534.0,-0.022949219,0.480957031,0.061035156,0.0,0.0,-0.015258789,0.865087589,46.534,115.7612
1687619561.0,-43.0,959.0,136.0,1.0,0.0,1.0,0.722,0.623,0.212,0.208,-26530.0,-37885.0,2493.0,87671.0,46566.0,-0.020996094,0.468261719,0.06640625,0.007629395,0.0,0.007629395,0.865245497,46.566,115.8188
1687619566.0,-48.0,975.0,135.0,2.0,0.0,1.0,0.722,0.624,0.211,0.209,-26558.0,-36681.0,2793.0,87661.0,46621.0,-0.0234375,0.476074219,0.065917969,0.015258789,0.0,0.007629395,0.865146805,46.621,115.9178
1687619569.0,-44.0,980.0,125.0,0.0,0.0,0.0,0.722,0.623,0.212,0.208,-25982.0,-37731.0,3694.0,87665.0,46651.0,-0.021484375,0.478515625,0.061035156,0.0,0.0,0.0,0.865186282,46.651,115.9718
1687619570.0,-53.0,976.0,125.0,-2.0,0.0,-3.0,0.723,0.622,0.213,0.207,-27332.0,-36681.0,3544.0,87666.0,46659.0,-0.025878906,0.4765625,0.061035156,-0.015258789,0.0,-0.022888184,0.865196151,46.659,115.9862
1687619578.0,-36.0,954.0,140.0,0.0,0.0,-1.0,0.723,0.622,0.213,0.207,-27516.0,-39230.0,2345.0,87663.0,46742.0,-0.017578125,0.465820313,0.068359375,0.0,0.0,-0.007629395,0.865166543,46.742,116.1356
1687619579.0,-52.0,972.0,141.0,0.0,0.0,-1.0,0.722,0.623,0.213,0.208,-26766.0,-37730.0,3695.0,87667.0,46749.0,-0.025390625,0.474609375,0.068847656,0.0,0.0,-0.007629395,0.86520602,46.749,116.1482
1687619587.0,-59.0,961.0,137.0,0.0,0.0,0.0,0.722,0.623,0.213,0.208,-26194.0,-37868.0,3546.0,87667.0,46824.0,-0.028808594,0.469238281,0.066894531,0.0,0.0,0.0,0.86520602,46.824,116.2832
1687619596.0,-45.0,979.0,127.0,0.0,0.0,0.0,0.723,0.622,0.213,0.208,-26344.0,-38168.0,4146.0,87666.0,46912.0,-0.021972656,0.478027344,0.062011719,0.0,0.0,0.0,0.865196151,46.912,116.4416
1687619597.0,-45.0,972.0,138.0,0.0,0.0,1.0,0.723,0.622,0.213,0.208,-26194.0,-38618.0,3996.0,87665.0,46917.0,-0.021972656,0.474609375,0.067382813,0.0,0.0,0.007629395,0.865186282,46.917,116.4506
1687619600.0,-46.0,963.0,130.0,0.0,0.0,0.0,0.722,0.623,0.212,0.208,-26944.0,-37568.0,2046.0,87666.0,46945.0,-0.022460938,0.470214844,0.063476563,0.0,0.0,0.0,0.865196151,46.945,116.501
1687619605.0,-47.0,977.0,128.0,0.0,0.0,1.0,0.722,0.623,0.213,0.209,-25594.0,-37268.0,1596.0,87665.0,46990.0,-0.022949219,0.477050781,0.0625,0.0,0.0,0.007629395,0.865186282,46.99,116.582
1687619608.0,-34.0,975.0,132.0,1.0,0.0,2.0,0.722,0.622,0.214,0.21,-25144.0,-37568.0,2496.0,87667.0,47020.0,-0.016601563,0.476074219,0.064453125,0.007629395,0.0,0.015258789,0.86520602,47.02,116.636
1687619614.0,-52.0,975.0,139.0,0.0,0.0,0.0,0.721,0.622,0.214,0.212,-26643.0,-38315.0,1747.0,87662.0,47070.0,-0.025390625,0.476074219,0.067871094,0.0,0.0,0.0,0.865156674,47.07,116.726
1687619618.0,-30.0,965.0,132.0,1.0,1.0,1.0,0.721,0.623,0.215,0.212,-26643.0,-38615.0,2047.0,87671.0,47107.0,-0.014648438,0.471191406,0.064453125,0.007629395,0.007629395,0.007629395,0.865245497,47.107,116.7926
1687619626.0,-44.0,968.0,120.0,-1.0,0.0,0.0,0.721,0.621,0.215,0.213,-28143.0,-38315.0,3247.0,87670.0,47180.0,-0.021484375,0.47265625,0.05859375,-0.007629395,0.0,0.0,0.865235628,47.18,116.924
1687619630.0,-37.0,984.0,121.0,-1.0,0.0,0.0,0.721,0.622,0.214,0.213,-26043.0,-38465.0,1897.0,87671.0,47218.0,-0.018066406,0.48046875,0.059082031,-0.007629395,0.0,0.0,0.865245497,47.218,116.9924
1687619632.0,-48.0,966.0,130.0,-1.0,0.0,-1.0,0.721,0.622,0.215,0.213,-27093.0,-38915.0,2347.0,87670.0,47230.0,-0.0234375,0.471679688,0.063476563,-0.007629395,0.0,-0.007629395,0.865235628,47.23,117.014
1687619636.0,-50.0,976.0,140.0,0.0,0.0,0.0,0.721,0.622,0.215,0.213,-26793.0,-38165.0,2347.0,87668.0,47260.0,-0.024414063,0.4765625,0.068359375,0.0,0.0,0.0,0.865215889,47.26,117.068
1687619639.0,-46.0,961.0,125.0,0.0,0.0,0.0,0.721,0.622,0.215,0.213,-26343.0,-38465.0,2647.0,87664.0,47293.0,-0.022460938,0.469238281,0.061035156,0.0,0.0,0.0,0.865176413,47.293,117.1274
1687619644.0,-41.0,971.0,135.0,1.0,0.0,1.0,0.721,0.622,0.215,0.213,-24843.0,-37715.0,1597.0,87671.0,47348.0,-0.020019531,0.474121094,0.065917969,0.007629395,0.0,0.007629395,0.865245497,47.348,117.2264
1687619647.0,-49.0,971.0,133.0,0.0,0.0,0.0,0.721,0.621,0.216,0.213,-27093.0,-38465.0,2347.0,87672.0,47373.0,-0.023925781,0.474121094,0.064941406,0.0,0.0,0.0,0.865255366,47.373,117.2714
1687619648.0,-53.0,970.0,133.0,1.0,0.0,0.0,0.721,0.622,0.215,0.214,-26793.0,-39215.0,2347.0,87670.0,47381.0,-0.025878906,0.473632813,0.064941406,0.007629395,0.0,0.0,0.865235628,47.381,117.2858
1687619657.0,-56.0,978.0,140.0,0.0,0.0,0.0,0.72,0.622,0.217,0.213,-26643.0,-37565.0,1447.0,87664.0,47451.0,-0.02734375,0.477539063,0.068359375,0.0,0.0,0.0,0.865176413,47.451,117.4118
1687619662.0,-37.0,976.0,126.0,0.0,0.0,-1.0,0.72,0.622,0.217,0.215,-26793.0,-37265.0,1597.0,87667.0,47496.0,-0.018066406,0.4765625,0.061523438,0.0,0.0,-0.007629395,0.86520602,47.496,117.4928
1687619665.0,-54.0,969.0,115.0,0.0,0.0,1.0,0.72,0.621,0.218,0.215,-25293.0,-38465.0,3097.0,87666.0,47516.0,-0.026367188,0.473144531,0.056152344,0.0,0.0,0.007629395,0.865196151,47.516,117.5288
1687619666.0,-51.0,978.0,133.0,0.0,0.0,2.0,0.72,0.621,0.218,0.215,-28293.0,-39215.0,3397.0,87663.0,47526.0,-0.024902344,0.477539063,0.064941406,0.0,0.0,0.015258789,0.865166543,47.526,117.5468
1687619669.0,-54.0,975.0,134.0,0.0,0.0,0.0,0.72,0.62,0.219,0.215,-25893.0,-39815.0,1747.0,87666.0,47551.0,-0.026367188,0.476074219,0.065429688,0.0,0.0,0.0,0.865196151,47.551,117.5918
1687619675.0,-50.0,974.0,130.0,-1.0,0.0,-1.0,0.72,0.62,0.22,0.216,-26043.0,-38165.0,4147.0,87667.0,47604.0,-0.024414063,0.475585938,0.063476563,-0.007629395,0.0,-0.007629395,0.86520602,47.604,117.6872
1687619678.0,-41.0,983.0,127.0,0.0,0.0,1.0,0.719,0.621,0.22,0.217,-26643.0,-37115.0,3997.0,87667.0,47626.0,-0.020019531,0.479980469,0.062011719,0.0,0.0,0.007629395,0.86520602,47.626,117.7268
1687619683.0,-49.0,979.0,126.0,0.0,0.0,0.0,0.72,0.62,0.221,0.218,-28293.0,-38465.0,3097.0,87666.0,47674.0,-0.023925781,0.478027344,0.061523438,0.0,0.0,0.0,0.865196151,47.674,117.8132
1687619687.0,-39.0,982.0,127.0,0.0,0.0,-1.0,0.719,0.62,0.221,0.219,-26647.0,-39063.0,2796.0,87668.0,47709.0,-0.019042969,0.479492188,0.062011719,0.0,0.0,-0.007629395,0.865215889,47.709,117.8762
1687619693.0,-40.0,981.0,141.0,-1.0,0.0,-1.0,0.719,0.619,0.223,0.22,-25463.0,-37563.0,4299.0,87669.0,47764.0,-0.01953125,0.479003906,0.068847656,-0.007629395,0.0,-0.007629395,0.865225759,47.764,117.9752
1687619696.0,-32.0,978.0,125.0,0.0,0.0,0.0,0.719,0.619,0.223,0.221,-25163.0,-39063.0,2049.0,87668.0,47784.0,-0.015625,0.477539063,0.061035156,0.0,0.0,0.0,0.865215889,47.784,118.0112
1687619701.0,-51.0,979.0,132.0,0.0,0.0,0.0,0.718,0.619,0.225,0.222,-25927.0,-39515.0,2500.0,87664.0,47832.0,-0.024902344,0.478027344,0.064453125,0.0,0.0,0.0,0.865176413,47.832,118.0976
1687619704.0,-44.0,982.0,127.0,0.0,0.0,1.0,0.718,0.619,0.225,0.223,-26993.0,-37110.0,2500.0,87667.0,47852.0,-0.021484375,0.479492188,0.062011719,0.0,0.0,0.007629395,0.86520602,47.852,118.1336
1687619705.0,-55.0,964.0,133.0,0.0,0.0,-1.0,0.717,0.619,0.225,0.223,-26093.0,-38910.0,3100.0,87668.0,47869.0,-0.026855469,0.470703125,0.064941406,0.0,0.0,-0.007629395,0.865215889,47.869,118.1642
1687619713.0,-54.0,971.0,136.0,0.0,0.0,0.0,0.717,0.617,0.227,0.225,-26169.0,-37260.0,3401.0,87669.0,47937.0,-0.026367188,0.474121094,0.06640625,0.0,0.0,0.0,0.865225759,47.937,118.2866
1687619714.0,-49.0,978.0,137.0,0.0,0.0,0.0,0.717,0.618,0.227,0.225,-26919.0,-38460.0,2651.0,87668.0,47944.0,-0.023925781,0.477539063,0.066894531,0.0,0.0,0.0,0.865215889,47.944,118.2992
1687619722.0,-55.0,979.0,140.0,0.0,0.0,0.0,0.717,0.617,0.229,0.226,-25739.0,-38151.0,1902.0,87668.0,48025.0,-0.026855469,0.478027344,0.068359375,0.0,0.0,0.0,0.865215889,48.025,118.445
1687619731.0,-28.0,978.0,125.0,-1.0,0.0,-1.0,0.716,0.617,0.229,0.228,-27282.0,-38444.0,1902.0,87671.0,48100.0,-0.013671875,0.477539063,0.061035156,-0.007629395,0.0,-0.007629395,0.865245497,48.1,118.58
1687619732.0,-52.0,971.0,125.0,0.0,0.0,0.0,0.716,0.617,0.23,0.228,-26232.0,-38144.0,3102.0,87672.0,48105.0,-0.025390625,0.474121094,0.061035156,0.0,0.0,0.0,0.865255366,48.105,118.589
1687619735.0,-44.0,970.0,137.0,0.0,0.0,0.0,0.716,0.617,0.23,0.228,-25332.0,-39794.0,5052.0,87674.0,48132.0,-0.021484375,0.473632813,0.066894531,0.0,0.0,0.0,0.865275105,48.132,118.6376
1687619740.0,-50.0,974.0,121.0,0.0,0.0,0.0,0.715,0.617,0.231,0.23,-26376.0,-37539.0,4003.0,87668.0,48167.0,-0.024414063,0.475585938,0.059082031,0.0,0.0,0.0,0.865215889,48.167,118.7006
1687619743.0,-56.0,977.0,130.0,0.0,0.0,0.0,0.715,0.616,0.231,0.231,-26076.0,-39039.0,3253.0,87671.0,48202.0,-0.02734375,0.477050781,0.063476563,0.0,0.0,0.0,0.865245497,48.202,118.7636
1687619749.0,-52.0,962.0,128.0,0.0,0.0,0.0,0.715,0.616,0.232,0.231,-25026.0,-38439.0,3403.0,87675.0,48248.0,-0.025390625,0.469726563,0.0625,0.0,0.0,0.0,0.865284974,48.248,118.8464
1687619753.0,-48.0,972.0,137.0,-1.0,0.0,0.0,0.716,0.615,0.232,0.23,-25626.0,-38289.0,2053.0,87673.0,48278.0,-0.0234375,0.474609375,0.066894531,-0.007629395,0.0,0.0,0.865265236,48.278,118.9004
1687619761.0,-41.0,985.0,120.0,1.0,0.0,0.0,0.716,0.616,0.233,0.23,-26076.0,-37539.0,3253.0,87672.0,48353.0,-0.020019531,0.480957031,0.05859375,0.007629395,0.0,0.0,0.865255366,48.353,119.0354
1687619765.0,-40.0,983.0,133.0,0.0,0.0,0.0,0.716,0.616,0.233,0.23,-25776.0,-37689.0,1153.0,87674.0,48388.0,-0.01953125,0.479980469,0.064941406,0.0,0.0,0.0,0.865275105,48.388,119.0984
1687619767.0,-53.0,974.0,125.0,0.0,0.0,-1.0,0.715,0.616,0.233,0.23,-25026.0,-37689.0,1903.0,87673.0,48395.0,-0.025878906,0.475585938,0.061035156,0.0,0.0,-0.007629395,0.865265236,48.395,119.111
1687619771.0,-48.0,979.0,135.0,-1.0,0.0,-1.0,0.715,0.615,0.233,0.231,-25026.0,-38439.0,2653.0,87672.0,48423.0,-0.0234375,0.478027344,0.065917969,-0.007629395,0.0,-0.007629395,0.865255366,48.423,119.1614
1687619774.0,-49.0,966.0,126.0,-1.0,0.0,0.0,0.716,0.615,0.233,0.23,-25776.0,-39189.0,2353.0,87672.0,48448.0,-0.023925781,0.471679688,0.061523438,-0.007629395,0.0,0.0,0.865255366,48.448,119.2064
1687619779.0,-33.0,975.0,133.0,0.0,0.0,0.0,0.715,0.615,0.234,0.231,-25032.0,-40391.0,2652.0,87673.0,48496.0,-0.016113281,0.476074219,0.064941406,0.0,0.0,0.0,0.865265236,48.496,119.2928
1687619782.0,-40.0,964.0,117.0,0.0,0.0,1.0,0.714,0.616,0.233,0.233,-24598.0,-37539.0,3252.0,87674.0,48518.0,-0.01953125,0.470703125,0.057128906,0.0,0.0,0.007629395,0.865275105,48.518,119.3324
1687619783.0,-51.0,969.0,128.0,0.0,0.0,0.0,0.714,0.616,0.233,0.233,-25048.0,-36489.0,1152.0,87670.0,48518.0,-0.024902344,0.473144531,0.0625,0.0,0.0,0.0,0.865235628,48.518,119.3324
1687619792.0,-44.0,971.0,129.0,0.0,0.0,1.0,0.714,0.616,0.235,0.234,-25661.0,-37837.0,1451.0,87665.0,48591.0,-0.021484375,0.474121094,0.062988281,0.0,0.0,0.007629395,0.865186282,48.591,119.4638
1687619797.0,-44.0,990.0,132.0,-1.0,0.0,-1.0,0.715,0.614,0.237,0.233,-26283.0,-39184.0,1901.0,87668.0,48643.0,-0.021484375,0.483398438,0.064453125,-0.007629395,0.0,-0.007629395,0.865215889,48.643,119.5574
1687619800.0,-54.0,977.0,140.0,0.0,0.0,0.0,0.714,0.615,0.235,0.235,-25879.0,-38126.0,2353.0,87666.0,48666.0,-0.026367188,0.477050781,0.068359375,0.0,0.0,0.0,0.865196151,48.666,119.5988
1687619801.0,-52.0,969.0,117.0,0.0,0.0,1.0,0.714,0.615,0.235,0.234,-25443.0,-38576.0,2054.0,87666.0,48668.0,-0.025390625,0.473144531,0.057128906,0.0,0.0,0.007629395,0.865196151,48.668,119.6024
1687619804.0,-50.0,990.0,131.0,0.0,1.0,0.0,0.714,0.615,0.235,0.235,-26205.0,-38271.0,2504.0,87668.0,48698.0,-0.024414063,0.483398438,0.063964844,0.0,0.007629395,0.0,0.865215889,48.698,119.6564
1687619810.0,-42.0,979.0,141.0,1.0,0.0,2.0,0.713,0.615,0.236,0.235,-25035.0,-38564.0,2056.0,87670.0,48739.0,-0.020507813,0.478027344,0.068847656,0.007629395,0.0,0.015258789,0.865235628,48.739,119.7302
1687619813.0,-43.0,969.0,123.0,0.0,0.0,1.0,0.714,0.614,0.237,0.235,-26990.0,-36615.0,2804.0,87666.0,48764.0,-0.020996094,0.473144531,0.060058594,0.0,0.0,0.007629395,0.865196151,48.764,119.7752
1687619818.0,-45.0,964.0,141.0,0.0,0.0,0.0,0.714,0.615,0.237,0.234,-26263.0,-38570.0,1753.0,87669.0,48811.0,-0.021972656,0.470703125,0.068847656,0.0,0.0,0.0,0.865225759,48.811,119.8598
1687619822.0,-41.0,978.0,127.0,0.0,0.0,0.0,0.714,0.614,0.237,0.234,-25216.0,-38422.0,1903.0,87669.0,48839.0,-0.020019531,0.477539063,0.062011719,0.0,0.0,0.0,0.865225759,48.839,119.9102
1687619828.0,-40.0,981.0,126.0,1.0,0.0,2.0,0.713,0.615,0.236,0.235,-27939.0,-39625.0,2355.0,87669.0,48884.0,-0.01953125,0.479003906,0.061523438,0.007629395,0.0,0.015258789,0.865225759,48.884,119.9912
1687619831.0,-53.0,960.0,132.0,0.0,0.0,1.0,0.713,0.615,0.236,0.236,-26597.0,-37528.0,2055.0,87666.0,48901.0,-0.025878906,0.46875,0.064453125,0.0,0.0,0.007629395,0.865196151,48.901,120.0218
1687619836.0,-51.0,981.0,133.0,0.0,0.0,0.0,0.714,0.615,0.236,0.236,-24374.0,-37831.0,2806.0,87670.0,48946.0,-0.024902344,0.479003906,0.064941406,0.0,0.0,0.0,0.865235628,48.946,120.1028
1687619839.0,-46.0,985.0,125.0,0.0,0.0,0.0,0.713,0.615,0.237,0.236,-24824.0,-37531.0,1006.0,87666.0,48974.0,-0.022460938,0.480957031,0.061035156,0.0,0.0,0.0,0.865196151,48.974,120.1532
1687619840.0,-43.0,967.0,133.0,0.0,0.0,0.0,0.713,0.615,0.236,0.236,-27224.0,-39631.0,1906.0,87666.0,48986.0,-0.020996094,0.472167969,0.064941406,0.0,0.0,0.0,0.865196151,48.986,120.1748
1687619843.0,-42.0,963.0,125.0,0.0,0.0,-1.0,0.713,0.614,0.237,0.236,-25874.0,-37831.0,1456.0,87668.0,49012.0,-0.020507813,0.470214844,0.061035156,0.0,0.0,-0.007629395,0.865215889,49.012,120.2216
1687619849.0,-38.0,966.0,128.0,0.0,0.0,-1.0,0.712,0.615,0.237,0.237,-25873.0,-38577.0,1756.0,87668.0,49049.0,-0.018554688,0.471679688,0.0625,0.0,0.0,-0.007629395,0.865215889,49.049,120.2882
1687619857.0,-50.0,966.0,135.0,0.0,0.0,0.0,0.712,0.614,0.238,0.238,-26343.0,-37525.0,1453.0,87670.0,49122.0,-0.024414063,0.471679688,0.065917969,0.0,0.0,0.0,0.865235628,49.122,120.4196
1687619858.0,-49.0,967.0,130.0,0.0,0.0,0.0,0.712,0.614,0.238,0.239,-24843.0,-37525.0,1003.0,87669.0,49129.0,-0.023925781,0.472167969,0.063476563,0.0,0.0,0.0,0.865225759,49.129,120.4322
1687619861.0,-43.0,983.0,143.0,1.0,0.0,1.0,0.712,0.614,0.238,0.239,-26060.0,-38874.0,1153.0,87670.0,49149.0,-0.020996094,0.479980469,0.069824219,0.007629395,0.0,0.007629395,0.865235628,49.149,120.4682
1687619867.0,-54.0,966.0,135.0,0.0,0.0,0.0,0.712,0.614,0.239,0.238,-25910.0,-37824.0,2503.0,87670.0,49194.0,-0.026367188,0.471679688,0.065917969,0.0,0.0,0.0,0.865235628,49.194,120.5492
1687619870.0,-58.0,966.0,120.0,0.0,0.0,0.0,0.713,0.614,0.238,0.238,-25610.0,-37524.0,2803.0,87670.0,49222.0,-0.028320313,0.471679688,0.05859375,0.0,0.0,0.0,0.865235628,49.222,120.5996
1687619875.0,-50.0,979.0,132.0,0.0,0.0,1.0,0.712,0.614,0.238,0.239,-26810.0,-37674.0,2653.0,87671.0,49265.0,-0.024414063,0.478027344,0.064453125,0.0,0.0,0.007629395,0.865245497,49.265,120.677
1687619878.0,-48.0,984.0,125.0,0.0,0.0,0.0,0.712,0.614,0.239,0.239,-24260.0,-37224.0,3703.0,87671.0,49280.0,-0.0234375,0.48046875,0.061035156,0.0,0.0,0.0,0.865245497,49.28,120.704
1687619879.0,-48.0,966.0,119.0,-1.0,0.0,-2.0,0.712,0.614,0.239,0.239,-24560.0,-38424.0,853.0,87670.0,49287.0,-0.0234375,0.471679688,0.058105469,-0.007629395,0.0,-0.015258789,0.865235628,49.287,120.7166
1687619888.0,-58.0,976.0,131.0,0.0,0.0,0.0,0.712,0.613,0.24,0.24,-25619.0,-39024.0,1002.0,87673.0,49340.0,-0.028320313,0.4765625,0.063964844,0.0,0.0,0.0,0.865265236,49.34,120.812
1687619896.0,-50.0,979.0,127.0,0.0,0.0,0.0,0.711,0.614,0.24,0.241,-26519.0,-36474.0,1152.0,87673.0,49397.0,-0.024414063,0.478027344,0.062011719,0.0,0.0,0.0,0.865265236,49.397,120.9146
1687619897.0,-51.0,979.0,136.0,0.0,0.0,0.0,0.711,0.614,0.24,0.241,-26819.0,-39624.0,1902.0,87673.0,49400.0,-0.024902344,0.478027344,0.06640625,0.0,0.0,0.0,0.865265236,49.4,120.92
1687619900.0,-47.0,965.0,135.0,0.0,0.0,0.0,0.712,0.613,0.241,0.241,-25767.0,-37225.0,1900.0,87672.0,49417.0,-0.022949219,0.471191406,0.065917969,0.0,0.0,0.0,0.865255366,49.417,120.9506
1687619906.0,-51.0,972.0,130.0,0.0,0.0,0.0,0.712,0.613,0.241,0.241,-26073.0,-38125.0,1150.0,87675.0,49452.0,-0.024902344,0.474609375,0.063476563,0.0,0.0,0.0,0.865284974,49.452,121.0136
1687619909.0,-45.0,980.0,127.0,0.0,0.0,0.0,0.711,0.613,0.241,0.241,-26078.0,-38427.0,1149.0,87673.0,49467.0,-0.021972656,0.478515625,0.062011719,0.0,0.0,0.0,0.865265236,49.467,121.0406
1687619914.0,-50.0,975.0,124.0,0.0,0.0,1.0,0.711,0.612,0.242,0.242,-26528.0,-38877.0,1899.0,87672.0,49500.0,-0.024414063,0.476074219,0.060546875,0.0,0.0,0.007629395,0.865255366,49.5,121.1
1687619917.0,-37.0,971.0,121.0,0.0,0.0,0.0,0.711,0.612,0.242,0.242,-25778.0,-37227.0,4449.0,87671.0,49512.0,-0.018066406,0.474121094,0.059082031,0.0,0.0,0.0,0.865245497,49.512,121.1216
1687619918.0,-49.0,971.0,123.0,0.0,0.0,0.0,0.711,0.612,0.243,0.242,-25028.0,-38877.0,2349.0,87671.0,49520.0,-0.023925781,0.474121094,0.060058594,0.0,0.0,0.0,0.865245497,49.52,121.136
1687619927.0,-53.0,965.0,120.0,0.0,0.0,0.0,0.711,0.612,0.242,0.242,-24428.0,-39027.0,2049.0,87671.0,49560.0,-0.025878906,0.471191406,0.05859375,0.0,0.0,0.0,0.865245497,49.56,121.208
1687619932.0,-63.0,972.0,124.0,0.0,0.0,0.0,0.711,0.612,0.243,0.243,-26838.0,-40378.0,3100.0,87670.0,49595.0,-0.030761719,0.474609375,0.060546875,0.0,0.0,0.0,0.865235628,49.595,121.271
1687619935.0,-47.0,975.0,127.0,-1.0,0.0,0.0,0.711,0.612,0.243,0.243,-26088.0,-37226.0,1151.0,87669.0,49613.0,-0.022949219,0.476074219,0.062011719,-0.007629395,0.0,0.0,0.865225759,49.613,121.3034
1687619936.0,-48.0,967.0,129.0,0.0,0.0,0.0,0.712,0.611,0.243,0.242,-24894.0,-39024.0,-48.0,87668.0,49620.0,-0.0234375,0.472167969,0.062988281,0.0,0.0,0.0,0.865215889,49.62,121.316
1687619939.0,-64.0,972.0,127.0,0.0,0.0,0.0,0.711,0.612,0.243,0.243,-26120.0,-38117.0,1602.0,87670.0,49638.0,-0.03125,0.474609375,0.062011719,0.0,0.0,0.0,0.865235628,49.638,121.3484
1687619945.0,-37.0,980.0,138.0,0.0,0.0,1.0,0.71,0.612,0.243,0.244,-26760.0,-38562.0,2502.0,87673.0,49673.0,-0.018066406,0.478515625,0.067382813,0.0,0.0,0.007629395,0.865265236,49.673,121.4114
1687619948.0,-36.0,962.0,127.0,0.0,0.0,0.0,0.71,0.612,0.244,0.244,-26456.0,-39463.0,702.0,87673.0,49693.0,-0.017578125,0.469726563,0.062011719,0.0,0.0,0.0,0.865265236,49.693,121.4474
1687619953.0,-59.0,975.0,129.0,0.0,0.0,0.0,0.711,0.611,0.245,0.244,-26614.0,-39163.0,1153.0,87674.0,49723.0,-0.028808594,0.476074219,0.062988281,0.0,0.0,0.0,0.865275105,49.723,121.5014
1687619957.0,-43.0,989.0,132.0,0.0,0.0,0.0,0.71,0.611,0.245,0.244,-26614.0,-38863.0,1903.0,87674.0,49745.0,-0.020996094,0.482910156,0.064453125,0.0,0.0,0.0,0.865275105,49.745,121.541
1687619963.0,-38.0,974.0,138.0,0.0,0.0,0.0,0.71,0.611,0.245,0.245,-26911.0,-38860.0,1155.0,87675.0,49775.0,-0.018554688,0.475585938,0.067382813,0.0,0.0,0.0,0.865284974,49.775,121.595
1687619966.0,-41.0,980.0,125.0,0.0,0.0,0.0,0.71,0.611,0.245,0.245,-26161.0,-38110.0,405.0,87675.0,49790.0,-0.020019531,0.478515625,0.061035156,0.0,0.0,0.0,0.865284974,49.79,121.622
1687619971.0,-61.0,964.0,143.0,0.0,0.0,1.0,0.71,0.611,0.245,0.246,-27361.0,-38860.0,1605.0,87673.0,49828.0,-0.029785156,0.470703125,0.069824219,0.0,0.0,0.007629395,0.865265236,49.828,121.6904
1687619974.0,-53.0,978.0,123.0,0.0,0.0,0.0,0.71,0.611,0.245,0.246,-26011.0,-38260.0,2055.0,87673.0,49843.0,-0.025878906,0.477539063,0.060058594,0.0,0.0,0.0,0.865265236,49.843,121.7174
1687619975.0,-64.0,969.0,128.0,0.0,0.0,1.0,0.71,0.611,0.246,0.246,-26611.0,-37660.0,105.0,87672.0,49843.0,-0.03125,0.473144531,0.0625,0.0,0.0,0.007629395,0.865255366,49.843,121.7174
1687619978.0,-48.0,984.0,117.0,0.0,0.0,1.0,0.71,0.611,0.245,0.246,-25411.0,-39160.0,405.0,87667.0,49866.0,-0.0234375,0.48046875,0.057128906,0.0,0.0,0.007629395,0.86520602,49.866,121.7588
1687619984.0,-41.0,973.0,128.0,0.0,0.0,0.0,0.709,0.611,0.246,0.247,-26011.0,-37510.0,2055.0,87675.0,49916.0,-0.020019531,0.475097656,0.0625,0.0,0.0,0.0,0.865284974,49.916,121.8488
1687619992.0,-45.0,966.0,121.0,0.0,0.0,0.0,0.709,0.611,0.247,0.247,-25411.0,-38110.0,2355.0,87668.0,49956.0,-0.021972656,0.471679688,0.059082031,0.0,0.0,0.0,0.865215889,49.956,121.9208
1687619993.0,-46.0,972.0,143.0,0.0,0.0,0.0,0.709,0.611,0.247,0.247,-24961.0,-36610.0,3555.0,87673.0,49966.0,-0.022460938,0.474609375,0.069824219,0.0,0.0,0.0,0.865265236,49.966,121.9388
1687619996.0,-55.0,955.0,120.0,0.0,0.0,0.0,0.709,0.611,0.247,0.248,-26161.0,-38110.0,1605.0,87676.0,49986.0,-0.026855469,0.466308594,0.05859375,0.0,0.0,0.0,0.865294843,49.986,121.9748
